No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
34147,2017,1,21,18,12.0,29.0,3.0,14.0,400.0,70.0,-1.9,1029.0,-24.2,0.0,3.5
34148,2017,1,21,19,11.0,28.0,6.0,18.0,500.0,65.0,-2.375,1029.75,-24.0,0.0,3.8
34149,2017,1,21,20,13.0,28.0,10.0,17.0,600.0,66.0,-3.275,1031.0,-23.7,0.0,2.2
34150,2017,1,21,21,15.0,18.0,11.0,21.0,600.0,61.0,-4.3,1031.75,-23.2,0.0,1.8
34151,2017,1,21,22,10.0,14.0,8.0,31.0,500.0,51.0,-4.925,1032.0,-23.2,0.0,1.7
34152,2017,1,21,23,11.0,21.0,7.0,36.0,500.0,45.0,-4.975,1032.0,-23.0,0.0,1.2
34153,2017,1,22,0,9.0,20.0,8.0,41.0,500.0,38.0,-6.0,1032.0,-22.2,0.0,1.0
34154,2017,1,22,1,13.0,13.0,17.0,47.0,700.0,35.0,-7.275,1031.5,-21.7,0.0,2.0
34155,2017,1,22,2,14.0,21.0,8.0,45.0,700.0,34.0,-7.3,1031.0,-22.1,0.0,1.6
34156,2017,1,22,3,12.0,19.0,9.0,31.0,600.0,47.0,-8.325,1031.75,-22.2,0.0,2.0
34157,2017,1,22,4,14.0,22.0,8.0,37.0,600.0,82.0,-8.45,1031.0,-21.7,0.0,2.1
34158,2017,1,22,5,15.0,15.0,10.0,40.0,700.0,31.0,-7.6,1031.0,-21.8,0.0,1.8
34159,2017,1,22,6,14.0,26.0,11.0,62.0,100.0,13.0,-7.95,1031.5,-21.4,0.0,1.7
34160,2017,1,22,7,12.0,27.0,14.0,59.0,900.0,20.0,-8.25,1032.0,-20.8,0.0,2.3
34161,2017,1,22,8,11.0,24.0,8.0,64.0,800.0,11.0,-7.825,1032.75,-20.6,0.0,1.6
34162,2017,1,22,9,11.0,11.0,7.0,46.0,700.0,31.0,-7.3,1033.0,-20.4,0.0,2.7
34163,2017,1,22,10,16.0,25.0,7.0,29.0,700.0,49.0,-5.975,1033.0,-21.2,0.0,2.3
34164,2017,1,22,11,21.0,21.0,7.0,25.0,600.0,55.0,-4.775,1033.0,-21.4,0.0,1.2
34165,2017,1,22,12,16.0,16.0,5.0,23.0,600.0,60.0,-3.525,1032.75,-21.1,0.0,1.9
34166,2017,1,22,13,17.0,25.0,5.0,27.0,600.0,60.0,-2.125,1031.5,-20.4,0.0,1.3
34167,2017,1,22,14,18.0,26.0,6.0,37.0,700.0,55.0,-0.66,1030.4,-20.0,0.0,1.2
34168,2017,1,22,15,21.0,29.0,7.0,52.0,900.0,44.0,0.0333333333333333,1029.33333333333,-20.1,0.0,1.8
34169,2017,1,22,16,29.0,44.0,11.0,54.0,900.0,48.0,0.175,1029.0,-20.6,0.0,2.0
34170,2017,1,22,17,47.0,67.0,15.0,45.0,900.0,65.0,-0.075,1029.0,-20.4,0.0,1.7
34171,2017,1,22,18,65.0,89.0,16.0,56.0,1100.0,59.0,-0.925,1029.25,-19.6,0.0,1.0
34172,2017,1,22,19,72.0,98.0,20.0,68.0,1200.0,47.0,-1.6,1030.0,-19.1,0.0,2.4
34173,2017,1,22,20,46.0,46.0,18.0,90.0,1300.0,12.0,-2.82,1030.8,-19.3,0.0,1.7
34174,2017,1,22,21,30.0,41.0,16.0,83.0,1100.0,14.0,-3.96666666666667,1031.0,-18.8,0.0,1.3
34175,2017,1,22,22,31.0,34.0,18.0,87.0,100.0,11.0,-5.325,1031.75,-18.2,0.0,1.4
34176,2017,1,22,23,26.0,26.0,13.0,58.0,800.0,30.0,-6.275,1032.0,-18.0,0.0,0.9
34177,2017,1,23,0,24.0,24.0,16.0,42.0,700.0,40.0,-7.275,1032.0,-17.7,0.0,1.6
34178,2017,1,23,1,22.0,36.0,14.0,38.0,800.0,41.0,-6.975,1032.0,-17.7,0.0,1.2
34179,2017,1,23,2,20.0,20.0,11.0,32.0,700.0,44.0,-7.475,1032.0,-17.8,0.0,1.4
34180,2017,1,23,3,17.0,17.0,12.0,31.0,600.0,45.0,-7.9,1032.0,-18.1,0.0,1.2
34181,2017,1,23,4,15.0,15.0,10.0,29.0,700.0,65.0,-9.2,1032.0,-18.1,0.0,1.3
34182,2017,1,23,5,12.0,14.0,11.0,28.0,600.0,47.0,-9.575,1032.0,-18.3,0.0,1.8
34183,2017,1,23,6,11.0,14.0,13.0,33.0,600.0,42.0,-8.925,1032.0,-18.3,0.0,1.3
34184,2017,1,23,7,12.0,16.0,7.0,36.0,600.0,38.0,-8.95,1032.0,-18.4,0.0,0.7
34185,2017,1,23,8,12.0,15.0,5.0,38.0,600.0,37.0,-9.35,1033.0,-18.1,0.0,1.5
34186,2017,1,23,9,13.0,15.0,6.0,39.0,700.0,36.0,-7.775,1033.0,-17.5,0.0,1.7
34187,2017,1,23,10,17.0,20.0,7.0,42.0,800.0,36.0,-5.725,1033.0,-18.7,0.0,1.8
34188,2017,1,23,11,18.0,21.0,7.0,28.0,600.0,54.0,-4.18,1033.0,-19.1,0.0,1.6
34189,2017,1,23,12,16.0,16.0,5.0,22.0,600.0,63.0,-2.86666666666667,1032.66666666667,-19.4,0.0,1.9
34190,2017,1,23,13,19.0,21.0,5.0,25.0,500.0,63.0,-1.725,1031.5,-19.7,0.0,2.0
34191,2017,1,23,14,21.0,23.0,8.0,32.0,600.0,61.0,-0.72,1030.2,-19.2,0.0,1.1
34192,2017,1,23,15,27.0,36.0,3.0,41.0,800.0,53.0,-0.3,1029.66666666667,-19.0,0.0,2.3
34193,2017,1,23,16,39.0,45.0,13.0,2.0,900.0,65.0,0.025,1029.0,-18.4,0.0,0.8
34194,2017,1,23,17,34.0,48.0,15.0,62.0,900.0,43.0,-0.325,1029.0,-18.0,0.0,1.3
34195,2017,1,23,18,39.0,58.0,14.0,65.0,100.0,38.0,-1.5,1030.0,-17.7,0.0,2.0
34196,2017,1,23,19,47.0,72.0,16.0,85.0,1300.0,19.0,-2.35,1030.5,-17.2,0.0,1.4
34197,2017,1,23,20,68.0,89.0,22.0,91.0,1600.0,19.0,-3.2,1031.0,-16.3,0.0,1.2
34198,2017,1,23,21,80.0,95.0,25.0,96.0,1800.0,17.0,-4.5333333333333306,1031.0,-15.6,0.0,1.1
34199,2017,1,23,22,84.0,98.0,19.0,98.0,1900.0,13.0,-5.325,1031.75,-15.4,0.0,0.0
34200,2017,1,23,23,95.0,118.0,62.0,109.0,2900.0,63.0,-6.175,1032.0,-15.0,0.0,0.8
34201,2017,1,24,0,97.0,116.0,66.0,108.0,300.0,18.0,-6.9666666666666694,1032.33333333333,-14.5,0.0,0.8
34202,2017,1,24,1,95.0,121.0,57.0,106.0,3200.0,63.0,-7.825,1033.0,-14.7,0.0,0.3
34203,2017,1,24,2,89.0,90.0,55.0,99.0,2800.0,15.0,-8.55,1033.0,-14.6,0.0,1.2
34204,2017,1,24,3,93.0,122.0,59.0,100.0,3700.0,17.0,-8.6,1033.0,-14.2,0.0,1.3
34205,2017,1,24,4,105.0,108.0,47.0,95.0,4200.0,63.0,-8.7,1033.0,-13.9,0.0,1.2
34206,2017,1,24,5,100.0,100.0,44.0,82.0,3700.0,19.0,-9.7,1033.0,-14.1,0.0,0.7
34207,2017,1,24,6,72.0,86.0,32.0,75.0,2600.0,14.0,-9.54,1033.0,-13.5,0.0,1.4
34208,2017,1,24,7,51.0,51.0,22.0,65.0,1800.0,13.0,-8.4,1033.66666666667,-13.3,0.0,1.2
34209,2017,1,24,8,27.0,27.0,14.0,52.0,1000.0,63.0,-8.475,1034.0,-13.9,0.0,1.7
34210,2017,1,24,9,28.0,31.0,12.0,42.0,900.0,30.0,-6.8,1034.75,-13.9,0.0,1.7
34211,2017,1,24,10,29.0,36.0,19.0,38.0,100.0,40.0,-4.5,1035.0,-13.6,0.0,1.3
34212,2017,1,24,11,44.0,57.0,17.0,52.0,1400.0,33.0,-2.68,1035.0,-14.7,0.0,1.2
34213,2017,1,24,12,53.0,62.0,20.0,62.0,1500.0,63.0,-0.933333333333333,1034.33333333333,-15.8,0.0,1.5
34214,2017,1,24,13,68.0,73.0,23.0,68.0,1600.0,41.0,0.25,1033.5,-15.2,0.0,1.6
34215,2017,1,24,14,71.0,74.0,24.0,74.0,1000.0,44.0,1.64,1032.2,-15.1,0.0,0.9
34216,2017,1,24,15,86.0,93.0,27.0,84.0,1600.0,49.0,1.9,1032.0,-14.9,0.0,2.2
34217,2017,1,24,16,109.0,123.0,35.0,113.0,2300.0,36.0,1.875,1031.5,-14.4,0.0,2.0
34218,2017,1,24,17,120.0,120.0,39.0,116.0,2300.0,49.0,2.0,1031.0,-14.1,0.0,1.3
34219,2017,1,24,18,122.0,126.0,36.0,125.0,2400.0,26.0,0.875,1031.0,-13.4,0.0,1.0
34220,2017,1,24,19,130.0,133.0,38.0,124.0,2600.0,27.0,-0.15,1031.75,-13.1,0.0,0.9
34221,2017,1,24,20,134.0,137.0,38.0,121.0,2600.0,49.0,-1.075,1032.0,-13.1,0.0,1.0
34222,2017,1,24,21,128.0,128.0,38.0,112.0,2500.0,49.0,-1.35,1032.0,-13.1,0.0,1.0
34223,2017,1,24,22,120.0,120.0,40.0,95.0,2400.0,49.0,-0.9,1032.0,-12.8,0.0,0.7
34224,2017,1,24,23,128.0,128.0,45.0,100.0,2400.0,49.0,-1.65,1032.0,-12.5,0.0,0.9
34225,2017,1,25,0,134.0,134.0,46.0,106.0,2500.0,29.0,-2.125,1031.5,-12.2,0.0,0.8
34226,2017,1,25,1,152.0,159.0,45.0,123.0,3700.0,26.0,-3.35,1031.25,-11.8,0.0,1.0
34227,2017,1,25,2,169.0,180.0,26.0,122.0,4400.0,28.0,-4.65,1031.0,-11.7,0.0,1.6
34228,2017,1,25,3,202.0,202.0,36.0,121.0,5200.0,33.0,-5.325,1031.0,-11.3,0.0,0.8
34229,2017,1,25,4,220.0,220.0,47.0,120.0,5500.0,49.0,-6.65,1030.5,-11.4,0.0,0.0
34230,2017,1,25,5,208.0,208.0,40.0,108.0,500.0,35.0,-7.225,1030.0,-11.1,0.0,1.2
34231,2017,1,25,6,191.0,191.0,35.0,107.0,4500.0,31.0,-6.975,1030.0,-10.7,0.0,1.3
34232,2017,1,25,7,156.0,156.0,33.0,100.0,3800.0,25.0,-6.425,1030.0,-10.1,0.0,1.3
34233,2017,1,25,8,160.0,160.0,37.0,114.0,4200.0,26.0,-6.1,1031.0,-10.3,0.0,1.6
34234,2017,1,25,9,154.0,154.0,48.0,117.0,4100.0,49.0,-5.33333333333333,1030.66666666667,-10.6,0.0,1.6
34235,2017,1,25,10,164.0,164.0,61.0,114.0,4200.0,30.0,-3.6666666666666696,1030.5,-10.7,0.0,1.7
34236,2017,1,25,11,136.0,136.0,54.0,91.0,300.0,32.0,-1.625,1030.5,-12.3,0.0,2.2
34237,2017,1,25,12,143.0,143.0,47.0,83.0,2800.0,44.0,-0.475,1029.25,-11.5,0.0,1.9
34238,2017,1,25,13,150.0,150.0,45.0,84.0,2700.0,54.0,0.75,1028.5,-10.9,0.0,0.6
34240,2017,1,25,15,164.0,164.0,47.0,100.0,2800.0,57.0,2.75,1025.75,-9.5,0.0,1.9
34241,2017,1,25,16,162.0,162.0,46.0,112.0,2800.0,50.0,2.6666666666666696,1025.0,-9.2,0.0,1.7
34242,2017,1,25,17,176.0,176.0,49.0,132.0,300.0,37.0,2.1,1025.0,-8.8,0.0,1.5
34243,2017,1,25,18,200.0,200.0,48.0,139.0,3300.0,30.0,0.675,1025.0,-8.8,0.0,0.6
34244,2017,1,25,19,194.0,194.0,44.0,113.0,300.0,42.0,-1.175,1025.0,-8.7,0.0,0.0
34245,2017,1,25,20,208.0,208.0,41.0,110.0,3100.0,43.0,-2.8,1025.0,-9.0,0.0,0.0
34246,2017,1,25,21,224.0,224.0,35.0,118.0,3400.0,57.0,-3.8,1024.75,-8.9,0.0,0.0
34247,2017,1,25,22,236.0,236.0,32.0,130.0,3600.0,57.0,-4.575,1024.5,-9.1,0.0,0.0
34248,2017,1,25,23,253.0,253.0,30.0,128.0,4300.0,57.0,-4.825,1023.25,-8.7,0.0,1.0
34249,2017,1,26,0,260.0,260.0,22.0,122.0,4300.0,57.0,-4.425,1022.75,-7.9,0.0,1.5
34250,2017,1,26,1,269.0,269.0,20.0,124.0,5200.0,57.0,-3.95,1022.0,-7.3,0.0,1.3
34251,2017,1,26,2,295.0,295.0,22.0,120.0,5400.0,57.0,-3.95,1021.25,-7.0,0.0,1.8
34252,2017,1,26,3,321.0,321.0,26.0,120.0,5900.0,57.0,-3.125,1020.0,-6.5,0.0,1.1
34253,2017,1,26,4,326.0,326.0,28.0,121.0,600.0,57.0,-3.4,1019.5,-6.6,0.0,0.9
34254,2017,1,26,5,318.0,318.0,28.0,113.0,5900.0,42.0,-3.525,1018.0,-6.6,0.0,0.9
34255,2017,1,26,6,288.0,288.0,32.0,114.0,5400.0,37.0,-3.525,1017.25,-6.7,0.0,1.6
34256,2017,1,26,7,246.0,246.0,38.0,117.0,4600.0,57.0,-3.425,1016.75,-6.5,0.0,1.9
34257,2017,1,26,8,238.0,238.0,44.0,120.0,4300.0,29.0,-2.925,1017.0,-6.7,0.0,1.3
34258,2017,1,26,9,248.0,248.0,54.0,116.0,4400.0,31.0,-2.575,1016.5,-6.9,0.0,1.6
34259,2017,1,26,10,262.0,262.0,59.0,109.0,4300.0,34.0,-1.825,1016.75,-7.0,0.0,0.9
34260,2017,1,26,11,270.0,270.0,60.0,101.0,3900.0,38.0,-0.98,1016.0,-6.9,0.0,1.8
34261,2017,1,26,12,259.0,259.0,71.0,108.0,4000.0,57.0,-0.0666666666666667,1016.0,-7.0,0.0,1.5
34262,2017,1,26,13,209.0,209.0,72.0,93.0,3300.0,57.0,1.95,1016.0,-8.1,0.0,1.8
34263,2017,1,26,14,96.0,148.0,34.0,40.0,1300.0,59.0,5.9,1016.4,-9.6,0.0,3.5
34264,2017,1,26,15,51.0,75.0,18.0,27.0,800.0,71.0,8.375,1017.0,-10.3,0.0,3.5
34265,2017,1,26,16,8.0,64.0,5.0,10.0,300.0,87.0,9.16666666666667,1018.3333333333301,-12.1,0.0,4.6
34266,2017,1,26,17,7.0,74.0,5.0,11.0,300.0,88.0,7.875,1020.0,-14.2,0.0,5.0
34267,2017,1,26,18,10.0,45.0,4.0,9.0,300.0,88.0,5.925,1022.0,-14.9,0.0,4.5
34268,2017,1,26,19,9.0,11.0,5.0,12.0,300.0,88.0,4.325,1024.75,-15.2,0.0,3.0
34269,2017,1,26,20,11.0,11.0,5.0,14.0,300.0,88.0,3.5,1026.25,-15.9,0.0,4.7
34270,2017,1,26,21,7.0,7.0,4.0,13.0,300.0,88.0,2.575,1027.75,-16.9,0.0,4.4
34271,2017,1,26,22,4.0,5.0,8.0,15.0,400.0,88.0,1.725,1028.25,-16.7,0.0,2.9
34272,2017,1,26,23,10.0,10.0,11.0,16.0,400.0,88.0,-2.77555756156289e-17,1029.0,-16.6,0.0,1.4
34273,2017,1,27,0,11.0,11.0,10.0,16.0,400.0,88.0,-1.275,1029.5,-15.8,0.0,1.5
34274,2017,1,27,1,11.0,11.0,8.0,18.0,400.0,88.0,-1.325,1029.5,-15.9,0.0,0.3
34275,2017,1,27,2,13.0,13.0,12.0,22.0,600.0,88.0,-1.85,1030.0,-15.5,0.0,0.8
34276,2017,1,27,3,10.0,10.0,9.0,20.0,400.0,88.0,-1.75,1030.0,-15.7,0.0,1.3
34277,2017,1,27,4,6.0,6.0,7.0,12.0,300.0,88.0,-3.6,1029.75,-15.7,0.0,0.7
34278,2017,1,27,5,9.0,9.0,8.0,12.0,300.0,73.0,-3.275,1029.0,-15.1,0.0,1.5
34279,2017,1,27,6,11.0,11.0,12.0,16.0,400.0,67.0,-2.875,1029.0,-14.6,0.0,0.8
34280,2017,1,27,7,11.0,11.0,12.0,27.0,500.0,55.0,-3.925,1029.0,-14.3,0.0,0.7
34281,2017,1,27,8,11.0,11.0,13.0,25.0,500.0,53.0,-5.65,1029.0,-14.1,0.0,1.2
34282,2017,1,27,9,15.0,20.0,16.0,48.0,600.0,32.0,-3.825,1030.0,-14.0,0.0,1.6
34283,2017,1,27,10,24.0,24.0,18.0,31.0,700.0,56.0,-0.9,1030.0,-14.9,0.0,3.9
34284,2017,1,27,11,28.0,40.0,22.0,24.0,700.0,69.0,0.8,1029.2,-15.5,0.0,5.3
34285,2017,1,27,12,37.0,51.0,22.0,17.0,600.0,84.0,1.6,1029.0,-15.4,0.0,5.1
34289,2017,1,27,16,53.0,81.0,19.0,19.0,600.0,102.0,3.575,1024.0,-16.8,0.0,4.0
34290,2017,1,27,17,58.0,71.0,20.0,22.0,700.0,103.0,2.64,1023.0,-16.5,0.0,4.2
34291,2017,1,27,18,61.0,87.0,21.0,34.0,800.0,87.0,1.4333333333333302,1022.6666666666699,-16.2,0.0,2.0
34292,2017,1,27,19,87.0,117.0,28.0,41.0,900.0,85.0,0.775,1023.0,-16.0,0.0,1.4
34293,2017,1,27,20,118.0,166.0,38.0,52.0,100.0,74.0,0.64,1023.0,-16.1,0.0,2.8
34294,2017,1,27,21,179.0,229.0,57.0,60.0,1100.0,71.0,0.23333333333333303,1022.3333333333301,-15.8,0.0,2.2
34295,2017,1,27,22,240.0,315.0,72.0,74.0,1200.0,63.0,0.6,1022.0,-15.8,0.0,1.8
34296,2017,1,27,23,278.0,329.0,76.0,73.0,1400.0,68.0,0.575,1021.75,-15.7,0.0,1.4
34297,2017,1,28,0,305.0,377.0,88.0,75.0,1600.0,68.0,-0.725,1021.0,-15.6,0.0,2.0
34298,2017,1,28,1,576.0,815.0,155.0,94.0,2100.0,80.0,-0.525,1020.0,-15.7,0.0,0.8
34299,2017,1,28,2,641.0,773.0,161.0,95.0,2600.0,82.0,-2.975,1020.0,-14.9,0.0,1.4
34300,2017,1,28,3,651.0,799.0,155.0,92.0,2900.0,85.0,-4.0,1019.5,-14.5,0.0,1.5
34301,2017,1,28,4,682.0,815.0,159.0,93.0,300.0,103.0,-3.5,1019.0,-13.5,0.0,1.8
34302,2017,1,28,5,713.0,858.0,164.0,95.0,3500.0,125.0,-3.275,1018.75,-12.2,0.0,2.0
34303,2017,1,28,6,697.0,754.0,146.0,92.0,3600.0,110.0,-3.15,1018.0,-11.8,0.0,1.7
34304,2017,1,28,7,462.0,491.0,104.0,83.0,2800.0,66.0,-2.8,1018.0,-11.1,0.0,1.8
34305,2017,1,28,8,383.0,442.0,91.0,81.0,2700.0,56.0,-2.575,1018.0,-10.6,0.0,1.3
34306,2017,1,28,9,374.0,397.0,87.0,78.0,2600.0,54.0,-2.125,1018.0,-10.1,0.0,1.0
34307,2017,1,28,10,323.0,357.0,85.0,77.0,2400.0,49.0,-1.75,1018.0,-9.5,0.0,1.4
34308,2017,1,28,11,257.0,271.0,82.0,73.0,2200.0,44.0,-1.3,1018.6,-8.7,0.0,1.3
34309,2017,1,28,12,249.0,282.0,89.0,65.0,2300.0,54.0,-0.5333333333333329,1018.0,-8.2,0.0,2.4
34310,2017,1,28,13,244.0,252.0,96.0,63.0,2300.0,60.0,0.3,1017.25,-8.5,0.0,1.6
34311,2017,1,28,14,238.0,249.0,90.0,60.0,2400.0,65.0,1.12,1016.2,-8.8,0.0,1.7
34312,2017,1,28,15,242.0,256.0,84.0,72.0,2500.0,62.0,1.6,1016.0,-8.4,0.0,2.3
34313,2017,1,28,16,243.0,260.0,81.0,80.0,2600.0,59.0,1.85,1016.0,-8.5,0.0,1.8
34314,2017,1,28,17,247.0,267.0,73.0,75.0,2900.0,59.0,1.7,1016.0,-7.9,0.0,1.3
34315,2017,1,28,18,246.0,266.0,63.0,82.0,300.0,51.0,0.625,1016.0,-7.9,0.0,0.5
34316,2017,1,28,19,243.0,260.0,54.0,83.0,300.0,47.0,-1.45,1017.0,-8.2,0.0,0.9
34317,2017,1,28,20,242.0,269.0,42.0,93.0,3200.0,35.0,-2.0,1017.0,-8.0,0.0,1.5
34318,2017,1,28,21,258.0,287.0,55.0,100.0,400.0,38.0,-2.175,1017.5,-7.2,0.0,1.2
34319,2017,1,28,22,273.0,300.0,61.0,102.0,4600.0,40.0,-2.85,1018.0,-6.7,0.0,0.7
34320,2017,1,28,23,307.0,347.0,84.0,107.0,500.0,45.0,-3.575,1018.25,-6.7,0.0,1.2
34321,2017,1,29,0,297.0,312.0,100.0,104.0,4200.0,42.0,-3.525,1018.0,-6.5,0.0,1.2
34322,2017,1,29,1,292.0,314.0,95.0,102.0,4300.0,42.0,-2.825,1018.25,-5.4,0.0,1.2
34323,2017,1,29,2,203.0,203.0,60.0,70.0,3700.0,42.0,-1.975,1019.0,-4.5,0.0,3.3
34324,2017,1,29,3,11.0,17.0,10.0,7.0,300.0,72.0,0.25,1019.0,-9.4,0.0,4.4
34325,2017,1,29,4,3.0,51.0,6.0,4.0,300.0,125.0,1.15,1019.5,-16.6,0.0,5.4
34326,2017,1,29,5,9.0,50.0,5.0,5.0,200.0,77.0,0.875,1020.75,-17.5,0.0,3.2
34327,2017,1,29,6,9.0,63.0,3.0,5.0,200.0,81.0,0.3,1021.75,-20.4,0.0,7.2
34328,2017,1,29,7,10.0,102.0,4.0,6.0,200.0,79.0,-0.875,1023.25,-22.9,0.0,6.6
34329,2017,1,29,8,10.0,75.0,5.0,8.0,200.0,75.0,-2.425,1024.25,-22.2,0.0,3.9
34330,2017,1,29,9,11.0,77.0,5.0,10.0,300.0,70.0,-2.975,1025.5,-21.5,0.0,7.5
34331,2017,1,29,10,10.0,64.0,4.0,8.0,300.0,72.0,-3.375,1026.0,-21.6,0.0,4.9
34332,2017,1,29,11,12.0,66.0,5.0,7.0,300.0,75.0,-3.2,1026.0,-21.7,0.0,5.9
34333,2017,1,29,12,7.0,73.0,5.0,7.0,300.0,76.0,-2.45,1026.0,-21.6,0.0,6.8
34334,2017,1,29,13,15.0,50.0,5.0,7.0,300.0,77.0,-1.95,1025.5,-21.8,0.0,5.4
34335,2017,1,29,14,15.0,55.0,4.0,6.0,300.0,80.0,-1.22,1025.0,-21.6,0.0,6.5
34336,2017,1,29,15,8.0,47.0,5.0,6.0,300.0,81.0,-0.5333333333333329,1025.66666666667,-22.0,0.0,3.6
34337,2017,1,29,16,13.0,35.0,5.0,7.0,300.0,82.0,-0.6,1026.5,-21.4,0.0,5.7
34338,2017,1,29,17,11.0,33.0,5.0,8.0,300.0,81.0,-0.55,1027.25,-21.4,0.0,3.1
34339,2017,1,29,18,11.0,40.0,5.0,8.0,300.0,81.0,-1.375,1028.25,-21.2,0.0,3.1
34340,2017,1,29,19,3.0,11.0,3.0,7.0,200.0,82.0,-1.95,1029.25,-21.4,0.0,4.5
34341,2017,1,29,20,8.0,10.0,3.0,8.0,200.0,79.0,-1.9,1030.25,-21.1,0.0,2.1
34342,2017,1,29,21,9.0,11.0,2.0,7.0,200.0,79.0,-2.525,1031.25,-22.5,0.0,4.4
34343,2017,1,29,22,7.0,16.0,4.0,11.0,300.0,75.0,-2.925,1032.25,-23.7,0.0,5.5
34344,2017,1,29,23,10.0,20.0,8.0,13.0,400.0,72.0,-3.325,1033.0,-23.9,0.0,4.7
34345,2017,1,30,0,8.0,19.0,6.0,11.0,400.0,72.0,-3.625,1033.75,-24.6,0.0,4.4
34346,2017,1,30,1,9.0,16.0,6.0,11.0,400.0,70.0,-4.175,1034.0,-24.9,0.0,3.7
34347,2017,1,30,2,7.0,14.0,9.0,8.0,400.0,71.0,-4.725,1034.25,-24.9,0.0,3.5
34348,2017,1,30,3,9.0,9.0,9.0,8.0,400.0,71.0,-5.125,1035.0,-25.2,0.0,3.2
34349,2017,1,30,4,8.0,8.0,11.0,9.0,400.0,82.0,-5.375,1035.0,-25.4,0.0,2.7
34350,2017,1,30,5,5.0,6.0,11.0,10.0,400.0,69.0,-5.575,1035.0,-25.6,0.0,2.8
34351,2017,1,30,6,7.0,7.0,11.0,12.0,400.0,68.0,-5.9,1035.0,-25.5,0.0,2.3
34352,2017,1,30,7,9.0,9.0,13.0,18.0,400.0,63.0,-6.925,1035.0,-24.9,0.0,1.7
34353,2017,1,30,8,8.0,13.0,12.0,16.0,400.0,65.0,-6.9,1035.6,-24.6,0.0,2.1
34354,2017,1,30,9,6.0,15.0,13.0,15.0,400.0,67.0,-5.3,1036.5,-24.3,0.0,2.0
34355,2017,1,30,10,12.0,12.0,12.0,13.0,400.0,71.0,-3.4,1036.6,-24.4,0.0,1.6
34356,2017,1,30,11,4.0,5.0,6.0,8.0,300.0,76.0,-1.6,1035.6,-24.9,0.0,2.0
34357,2017,1,30,12,4.0,5.0,7.0,8.0,300.0,77.0,-1.1,1033.8,-26.1,0.0,2.8
34358,2017,1,30,13,3.0,5.0,7.0,10.0,300.0,79.0,0.2,1032.5,-26.9,0.0,1.9
34359,2017,1,30,14,8.0,8.0,6.0,12.0,400.0,79.0,1.6,1031.3,-26.8,0.0,1.3
34360,2017,1,30,15,9.0,13.0,11.0,22.0,400.0,71.0,1.9,1030.8,-27.8,0.0,2.4
34361,2017,1,30,16,9.0,9.0,9.0,19.0,400.0,78.0,1.8,1030.2,-29.1,0.0,2.3
34362,2017,1,30,17,35.0,65.0,16.0,21.0,500.0,101.0,0.8,1029.9,-31.3,0.0,3.4
34363,2017,1,30,18,126.0,130.0,28.0,43.0,900.0,133.0,-0.1,1029.7,-28.2,0.0,1.5
34364,2017,1,30,19,71.0,71.0,16.0,39.0,700.0,98.0,0.1,1029.7,-28.0,0.0,2.2
34365,2017,1,30,20,64.0,66.0,22.0,32.0,700.0,94.0,0.0,1029.3,-28.1,0.0,2.8
34366,2017,1,30,21,57.0,64.0,30.0,29.0,700.0,90.0,-0.2,1028.9,-27.2,0.0,3.7
34367,2017,1,30,22,59.0,66.0,32.0,34.0,800.0,84.0,-0.4,1028.1,-27.4,0.0,3.1
34368,2017,1,30,23,70.0,82.0,42.0,41.0,900.0,76.0,-0.4,1028.3,-26.4,0.0,3.3
34369,2017,1,31,0,70.0,75.0,34.0,36.0,900.0,79.0,-0.7,1027.9,-25.8,0.0,2.7
34370,2017,1,31,1,78.0,86.0,38.0,36.0,100.0,78.0,-1.1,1027.6,-26.1,0.0,3.4
34371,2017,1,31,2,86.0,92.0,35.0,39.0,1100.0,74.0,-1.5,1027.3,-25.6,0.0,3.1
34372,2017,1,31,3,95.0,95.0,34.0,46.0,1200.0,65.0,-1.7,1026.8,-25.0,0.0,2.2
34373,2017,1,31,4,98.0,98.0,32.0,42.0,1200.0,133.0,-1.8,1025.8,-24.4,0.0,1.5
34374,2017,1,31,5,104.0,104.0,34.0,65.0,1700.0,46.0,-1.6,1025.5,-23.5,0.0,1.2
34375,2017,1,31,6,86.0,93.0,38.0,83.0,2100.0,25.0,-2.5,1025.0,-21.4,0.0,1.2
34376,2017,1,31,7,94.0,94.0,34.0,81.0,2100.0,26.0,-2.8,1025.1,-21.1,0.0,1.3
34377,2017,1,31,8,93.0,103.0,40.0,83.0,2400.0,27.0,-3.1,1025.3,-20.4,0.0,1.0
34378,2017,1,31,9,100.0,100.0,45.0,70.0,2400.0,39.0,-1.0,1025.2,-20.1,0.0,0.5
34379,2017,1,31,10,85.0,85.0,45.0,54.0,1900.0,56.0,0.4,1025.1,-24.1,0.0,1.3
34380,2017,1,31,11,81.0,90.0,44.0,48.0,1700.0,67.0,1.5,1025.1,-23.2,0.0,1.6
34381,2017,1,31,12,79.0,79.0,42.0,55.0,1700.0,66.0,2.7,1024.1,-22.2,0.0,1.5
34382,2017,1,31,13,68.0,68.0,35.0,52.0,1500.0,71.0,4.3,1022.7,-22.7,0.0,1.2
34383,2017,1,31,14,50.0,50.0,26.0,39.0,1100.0,81.0,5.1,1021.9,-23.0,0.0,1.4
